plaspe_id,plaspe_type_nom,adresse,plaspe_barrette_id,plaspe_datecre,plaspe_peint_date,plaspe_arrete_num,plaspe_sign_horiz_etat,plaspe_sign_vert_etat,geo_point_2d
4301,Livraison,"16 Boulevard de l'Esplanade",7366,20230512000000,,,Dégradé,"Bon Etat","45.19558879379348,5.717860214795469"
3876,Livraison,"22 Boulevard Agutte Sembat",6808,20230405000000,,,"Bon Etat","Bon Etat","45.18612165715303,5.72853948265611"
3875,Livraison,"22 Boulevard Agutte Sembat",6808,20230405000000,,,"Bon Etat","Bon Etat","45.18616932946312,5.728485903969572"
3874,Livraison,"22 Boulevard Agutte Sembat",6808,20230405000000,,,"Bon Etat","Bon Etat","45.18621120107728,5.7284388445610395"
4140,Livraison,"14 Rue Casimir Brenier",3406,20230428000000,,,Dégradé,"Bon Etat","45.19180511319572,5.718004716050983"
435,PMR,"53 C Rue Pierre Sémard",4475,20230407000000,,,"Bon Etat","Bon Etat","45.19266160710444,5.70909811669797"
4452,Autopartage,"1 B Rue des Champs Elysées",7668,20230615000000,,,"Bon Etat","Bon Etat","45.17837684099504,5.709978578032923"
4336,"Vélos électriques et trotinettes en libre-service","160 Avenue des Martyrs",7397,20230515000000,,,"Bon Etat",,"45.20708247953587,5.697704415461651"
4335,Autopartage,"160 Avenue des Martyrs",7396,20230515000000,,,"Bon Etat","Bon Etat","45.20769524999173,5.696898979110077"
4283,PMR,"46 Boulevard de l'Esplanade",7351,20230511000000,,,"Bon Etat","Bon Etat","45.197402303447554,5.717190928741751"
4327,"Dépose minute","80 Avenue des Martyrs",7316,20230515000000,,,"Bon Etat","Bon Etat","45.20219034154071,5.704767738287791"
4326,"Dépose minute","80 Avenue des Martyrs",7316,20230515000000,,,"Bon Etat","Bon Etat","45.20214621093506,5.704825160359919"
3810,PMR,"48 TER Rue Thiers",6743,20230404000000,,,"Bon Etat","Bon Etat","45.1846260357473,5.7193765317179635"
4067,"Vélos électriques et trotinettes en libre-service","15 Rue de la Frise",2510,20230425000000,,,"Bon Etat",,"45.191745660750044,5.713239231614437"
1486,Livraison,"15 Rue de la Frise",2510,20121109000000,,,"Bon Etat","Bon Etat","45.19168995015609,5.712999339105572"
1485,Livraison,"15 Rue de la Frise",2508,20121109000000,,,"Bon Etat","Bon Etat","45.191581887031916,5.712541766882361"
1060,PMR,"6 Boulevard Gambetta",563,20111003000000,,,Dégradé,"Bon Etat","45.191026730966115,5.721256814325987"
4325,"Dépose minute","78 BIS Avenue des Martyrs",7315,20230515000000,,,"Bon Etat","Bon Etat","45.20183888173207,5.705231255820849"
4324,"Dépose minute","78 BIS Avenue des Martyrs",7315,20230515000000,,,"Bon Etat","Bon Etat","45.201778173496784,5.7053112118018765"
4269,PMR,"78 BIS Avenue des Martyrs",7315,20230510000000,,,"Bon Etat","Bon Etat","45.201911114494074,5.705136121106102"
3457,Livraison,"12 Rue Anthoard",90,20230217000000,,,"Bon Etat","Bon Etat","45.18910035152195,5.71152006970432"
4243,Livraison,"11 Rue René Maus",7278,20230509000000,,,"Bon Etat","Bon Etat","45.201684657051736,5.706118462858077"
4323,Livraison,"68 Avenue des Martyrs",7314,20230515000000,,,"Bon Etat","Bon Etat","45.20121103773985,5.706059078416541"
4322,Livraison,"68 Avenue des Martyrs",7314,20230515000000,,,"Bon Etat","Bon Etat","45.201165814534995,5.7061181865550905"
4321,"Vélos électriques et trotinettes en libre-service","68 Avenue des Martyrs",7315,20230515000000,,,"Bon Etat",,"45.20164410768771,5.705487782751853"
4320,Autopartage,"68 Avenue des Martyrs",7315,20230515000000,,,"Bon Etat","Bon Etat","45.201597425203325,5.705549265491099"
